Date,AYRO,CENN,EVTV,FUV,GOEV,GP,KNDI,LCID,LI,NIO,PEV,PSNY,REE,RIVN,TSLA,VFS,VLCN,WKHS,XOS,XPEV,ZAPP
2022-01-07,12.399999618530273,398.0,4.800000190734863,150.0,3220.0,7.820000171661377,3.380000114440918,41.97999954223633,29.18000030517578,29.299999237060547,,11.289999961853027,168.89999389648438,86.27999877929688,342.32000732421875,,1719000.0,1027.5,78.30000305175781,45.04999923706055,198.39999389648438
2022-01-10,12.079999923706055,352.0,4.599999904632568,145.39999389648438,3151.0,7.289999961853027,3.319999933242798,41.720001220703125,27.540000915527344,28.90999984741211,,11.380000114440918,153.89999389648438,81.44000244140625,352.7066650390625,,1717200.0,1000.0,75.30000305175781,42.630001068115234,198.1999969482422
2022-01-11,12.720000267028809,347.0,4.579999923706055,143.1999969482422,3335.0,7.389999866485596,3.4100000858306885,45.470001220703125,29.809999465942383,30.020000457763672,,11.609999656677246,160.1999969482422,83.55000305175781,354.79998779296875,,1791000.0,1010.0,75.30000305175781,45.7599983215332,198.1999969482422
2022-01-12,12.239999771118164,307.0,4.599999904632568,151.1999969482422,3293.60009765625,7.300000190734863,3.450000047683716,45.43000030517578,30.75,31.68000030517578,,11.739999771118164,161.10000610351562,86.4800033569336,368.739990234375,,1787400.0,1002.5,74.69999694824219,48.380001068115234,197.39999389648438
2022-01-13,11.760000228881836,261.0,4.480000019073486,145.60000610351562,3155.60009765625,7.03000020980835,3.3399999141693115,41.40999984741211,30.770000457763672,30.479999542236328,,11.510000228881836,159.3000030517578,80.30999755859375,343.85333251953125,,1773000.0,982.5,73.80000305175781,47.52000045776367,197.39999389648438
2022-01-14,11.760000228881836,318.0,4.5,146.0,3100.400146484375,6.960000038146973,3.3399999141693115,42.220001220703125,31.1299991607666,30.950000762939453,,11.420000076293945,157.5,79.94999694824219,349.8699951171875,,1621800.0,975.0,73.80000305175781,49.689998626708984,197.39999389648438
2022-01-18,10.880000114440918,276.0,4.199999809265137,139.0,2898.0,6.869999885559082,3.309999942779541,39.209999084472656,30.469999313354492,29.610000610351562,,11.180000305175781,144.89999389648438,73.16000366210938,343.5033264160156,,1485000.0,915.0,69.0,47.31999969482422,197.60000610351562
2022-01-19,10.479999542236328,258.0,4.159999847412109,137.8000030517578,2769.199951171875,6.53000020980835,3.119999885559082,40.029998779296875,29.260000228881836,28.6299991607666,,11.039999961853027,126.5999984741211,69.4000015258789,331.8833312988281,,1360800.0,880.0,67.5,43.79999923706055,198.0
2022-01-20,10.079999923706055,254.0,4.139999866485596,137.39999389648438,2727.800048828125,6.300000190734863,3.109999895095825,38.720001220703125,29.170000076293945,29.1299991607666,,11.010000228881836,133.8000030517578,65.0199966430664,332.0899963378906,,1297800.0,835.0,65.4000015258789,44.61000061035156,197.8000030517578
2022-01-21,9.4399995803833,220.0,3.700000047683716,127.4000015258789,2548.400146484375,5.769999980926514,3.0,37.75,27.899999618530273,27.350000381469727,,10.550000190734863,132.0,64.51000213623047,314.6333312988281,,1299600.0,775.0,64.19999694824219,41.810001373291016,196.39999389648438
2022-01-24,9.199999809265137,216.0,3.5999999046325684,114.19999694824219,2589.800048828125,5.199999809265137,2.9200000762939453,37.75,27.270000457763672,24.8700008392334,,10.569999694824219,129.89999389648438,63.900001525878906,310.0,,1240200.0,781.25,65.0999984741211,39.9900016784668,196.39999389648438
2022-01-25,9.520000457763672,210.0,3.799999952316284,122.19999694824219,2580.60009765625,5.099999904632568,2.869999885559082,35.459999084472656,25.43000030517578,23.790000915527344,,10.510000228881836,127.19999694824219,59.61000061035156,306.1333312988281,,1227600.0,765.0,64.5,38.0099983215332,196.39999389648438
2022-01-26,9.119999885559082,192.0,3.7200000286102295,117.80000305175781,2654.199951171875,5.210000038146973,2.9000000953674316,33.40999984741211,25.09000015258789,22.65999984741211,,10.65999984741211,126.9000015258789,60.27000045776367,312.4700012207031,,916200.0,792.5,63.900001525878906,37.29999923706055,196.39999389648438
2022-01-27,8.399999618530273,170.0,3.5199999809265137,114.19999694824219,2424.199951171875,5.019999980926514,2.8399999141693115,28.700000762939453,23.450000762939453,21.110000610351562,,10.260000228881836,118.5,53.939998626708984,276.3666687011719,,680400.0,720.0,61.5,32.61000061035156,196.1999969482422
2022-01-28,8.880000114440918,158.0,3.5999999046325684,107.4000015258789,2479.400146484375,5.119999885559082,2.8399999141693115,27.149999618530273,23.969999313354492,20.899999618530273,,10.300000190734863,120.0,57.119998931884766,282.1166687011719,,536400.0,725.0,62.400001525878906,32.150001525878906,196.1999969482422
2022-01-31,9.520000457763672,172.0,3.619999885559082,122.19999694824219,2815.199951171875,5.639999866485596,3.0,29.389999389648438,26.09000015258789,24.510000228881836,,10.390000343322754,124.5,65.73999786376953,312.239990234375,,534600.0,845.0,69.0,35.09000015258789,196.1999969482422
2022-02-01,10.319999694824219,170.0,3.7200000286102295,122.4000015258789,2911.800048828125,6.820000171661377,3.0899999141693115,29.959999084472656,27.290000915527344,24.84000015258789,,10.470000267028809,126.0,69.62000274658203,310.4166564941406,,534600.0,875.0,72.9000015258789,36.400001525878906,198.0
2022-02-02,9.680000305175781,158.0,3.6600000858306885,115.80000305175781,2732.400146484375,6.269999980926514,2.9700000286102295,27.68000030517578,27.5,23.760000228881836,,10.329999923706055,114.5999984741211,64.31999969482422,301.88665771484375,,496800.0,792.5,72.0,35.79999923706055,198.0
2022-02-03,9.199999809265137,151.0,3.5999999046325684,112.19999694824219,2585.199951171875,5.869999885559082,2.859999895095825,26.950000762939453,26.829999923706055,23.1299991607666,,10.260000228881836,111.5999984741211,60.36000061035156,297.0466613769531,,486000.0,752.5,66.30000305175781,34.52000045776367,196.8000030517578
2022-02-04,9.520000457763672,158.0,3.619999885559082,114.4000015258789,2691.0,5.940000057220459,2.940000057220459,27.549999237060547,28.700000762939453,23.959999084472656,,10.390000343322754,111.0,60.869998931884766,307.7733459472656,,487800.0,795.0,67.5,37.25,196.8000030517578
2022-02-07,9.4399995803833,155.0,3.619999885559082,115.19999694824219,2691.0,6.050000190734863,2.950000047683716,26.969999313354492,28.6299991607666,23.989999771118164,,10.369999885559082,108.0,58.36000061035156,302.4466552734375,,406800.0,787.5,66.30000305175781,36.86000061035156,197.0
2022-02-08,9.359999656677246,152.0,3.619999885559082,118.0,2824.400146484375,6.239999771118164,3.0199999809265137,27.43000030517578,29.0,24.690000534057617,,10.380000114440918,108.30000305175781,60.95000076293945,307.3333435058594,,392400.0,822.5,68.69999694824219,37.16999816894531,197.0
2022-02-09,10.239999771118164,162.0,3.6600000858306885,123.19999694824219,2916.400146484375,6.510000228881836,3.1500000953674316,28.829999923706055,30.1299991607666,26.100000381469727,,10.680000305175781,108.5999984741211,64.52999877929688,310.6666564941406,,414000.0,877.5,67.19999694824219,40.72999954223633,197.0
2022-02-10,10.239999771118164,148.0,3.7799999713897705,119.5999984741211,2783.0,6.570000171661377,3.25,27.90999984741211,29.3700008392334,25.350000381469727,,11.199999809265137,105.9000015258789,64.72000122070312,301.51666259765625,,406800.0,850.0,69.0,38.91999816894531,197.1999969482422
2022-02-11,9.680000305175781,142.0,3.640000104904175,111.0,2691.0,6.5,3.200000047683716,25.84000015258789,28.139999389648438,24.100000381469727,,11.25,98.69999694824219,58.849998474121094,286.6666564941406,,356400.0,807.5,67.5,37.27000045776367,197.1999969482422
2022-02-14,9.359999656677246,137.0,3.640000104904175,109.0,2737.0,6.059999942779541,3.200000047683716,27.440000534057617,28.479999542236328,23.790000915527344,,11.079999923706055,99.30000305175781,62.650001525878906,291.9200134277344,,351000.0,797.5,69.5999984741211,37.0099983215332,197.0
2022-02-15,10.0,145.0,3.640000104904175,117.19999694824219,2861.199951171875,6.429999828338623,3.390000104904175,28.8700008392334,30.18000030517578,25.790000915527344,,11.489999771118164,104.0999984741211,66.29000091552734,307.4766540527344,,464400.0,870.0,73.5,40.060001373291016,197.0
2022-02-16,10.0,139.0,3.619999885559082,117.0,2875.0,6.599999904632568,3.4000000953674316,29.0,29.790000915527344,25.610000610351562,,12.020000457763672,101.0999984741211,66.25,307.7966613769531,,437400.0,877.5,71.69999694824219,39.150001525878906,197.0
2022-02-17,10.319999694824219,129.0,3.740000009536743,111.80000305175781,2769.199951171875,6.329999923706055,3.2799999713897705,28.110000610351562,29.6299991607666,24.719999313354492,,11.90999984741211,95.69999694824219,64.73999786376953,292.1166687011719,,475200.0,830.0,69.30000305175781,39.36000061035156,197.0
2022-02-18,9.600000381469727,133.0,4.860000133514404,107.5999984741211,2617.400146484375,6.340000152587891,3.2200000286102295,26.59000015258789,28.549999237060547,23.209999084472656,,12.220000267028809,89.0999984741211,66.37000274658203,285.6600036621094,,473400.0,787.5,68.0999984741211,37.88999938964844,197.0
2022-02-22,8.880000114440918,126.0,6.159999847412109,101.5999984741211,2479.400146484375,5.71999979019165,3.140000104904175,25.510000228881836,27.690000534057617,21.770000457763672,,11.430000305175781,80.69999694824219,62.38999938964844,273.84332275390625,,397800.0,757.5,66.9000015258789,34.77000045776367,197.39999389648438
2022-02-23,8.399999618530273,119.0,5.420000076293945,99.19999694824219,2359.800048828125,5.659999847412109,3.069999933242798,23.969999313354492,27.600000381469727,20.459999084472656,,11.069999694824219,78.30000305175781,57.529998779296875,254.67999267578125,,376200.0,707.5,62.400001525878906,34.209999084472656,197.10000610351562
2022-02-24,9.199999809265137,132.0,5.5,101.4000015258789,2617.400146484375,5.820000171661377,3.200000047683716,25.280000686645508,27.360000610351562,21.219999313354492,,10.90999984741211,78.9000015258789,63.709999084472656,266.92333984375,,360000.0,755.0,67.80000305175781,34.560001373291016,196.60000610351562
2022-02-25,9.119999885559082,141.0,5.71999979019165,114.0,2645.0,6.130000114440918,3.2799999713897705,26.350000381469727,27.889999389648438,20.940000534057617,,10.899999618530273,79.5,63.43000030517578,269.9566650390625,,360000.0,760.0,68.0999984741211,35.029998779296875,196.60000610351562
2022-02-28,10.15999984741211,144.0,5.199999809265137,117.5999984741211,2640.400146484375,6.110000133514404,3.240000009536743,28.979999542236328,30.450000762939453,22.84000015258789,,11.0600004196167,78.30000305175781,67.55999755859375,290.1433410644531,,336600.0,782.5,71.69999694824219,36.369998931884766,197.0
2022-03-01,9.359999656677246,130.0,4.900000095367432,137.60000610351562,2516.199951171875,6.5,3.2899999618530273,24.989999771118164,30.420000076293945,21.8700008392334,,10.859999656677246,74.69999694824219,61.90999984741211,288.1233215332031,,343800.0,935.0,70.19999694824219,33.84000015258789,196.8000030517578
2022-03-02,9.600000381469727,131.0,5.199999809265137,138.8000030517578,2571.400146484375,6.369999885559082,3.200000047683716,24.579999923706055,30.09000015258789,21.770000457763672,,11.0600004196167,74.69999694824219,53.560001373291016,293.2966613769531,,331200.0,947.5,72.0,34.41999816894531,197.0
2022-03-03,9.279999732971191,124.0,5.0,135.39999389648438,2405.800048828125,6.260000228881836,3.1700000762939453,22.6299991607666,27.899999618530273,19.8799991607666,,11.15999984741211,69.5999984741211,50.90999984741211,279.7633361816406,,338400.0,935.0,69.0,31.260000228881836,197.0
2022-03-04,8.800000190734863,120.0,4.880000114440918,128.1999969482422,2258.60009765625,5.849999904632568,2.859999895095825,22.6299991607666,27.229999542236328,18.6299991607666,,11.100000381469727,68.4000015258789,47.38999938964844,279.42999267578125,,320400.0,920.0,66.0,29.530000686645508,197.0
2022-03-07,9.4399995803833,145.0,4.71999979019165,142.8000030517578,2277.0,5.570000171661377,2.8499999046325684,23.170000076293945,25.700000762939453,18.1200008392334,,11.039999961853027,66.30000305175781,42.43000030517578,268.1933288574219,,365400.0,907.5,64.5,27.209999084472656,197.1999969482422
2022-03-08,10.960000038146973,136.0,4.800000190734863,142.39999389648438,2318.400146484375,6.03000020980835,3.0999999046325684,24.239999771118164,24.239999771118164,17.979999542236328,,11.050000190734863,66.30000305175781,42.209999084472656,274.79998779296875,,378000.0,957.5,76.80000305175781,25.979999542236328,197.0
2022-03-09,10.640000343322754,135.0,5.079999923706055,152.39999389648438,2686.400146484375,6.320000171661377,3.1600000858306885,25.260000228881836,27.6299991607666,20.170000076293945,,11.100000381469727,65.0999984741211,43.95000076293945,286.3233337402344,,437400.0,952.5,79.19999694824219,28.649999618530273,197.0
2022-03-10,10.5600004196167,131.0,5.800000190734863,146.39999389648438,2672.60009765625,6.090000152587891,3.109999895095825,24.209999084472656,25.989999771118164,17.770000457763672,,10.979999542236328,65.0999984741211,41.15999984741211,279.4333190917969,,500400.0,962.5,77.69999694824219,26.06999969482422,197.39999389648438
2022-03-11,10.0,128.0,6.400000095367432,136.60000610351562,2626.60009765625,5.760000228881836,2.880000114440918,22.920000076293945,22.170000076293945,16.06999969482422,,10.890000343322754,64.80000305175781,38.04999923706055,265.1166687011719,,451800.0,852.5,73.19999694824219,22.90999984741211,197.39999389648438
2022-03-14,9.039999961853027,122.0,6.199999809265137,117.80000305175781,2382.800048828125,5.400000095367432,2.5299999713897705,21.549999237060547,17.600000381469727,14.100000381469727,,10.579999923706055,56.70000076293945,35.83000183105469,255.4566650390625,,451800.0,760.0,69.9000015258789,19.75,197.0
2022-03-15,9.039999961853027,129.0,6.5,124.0,2562.199951171875,5.239999771118164,2.859999895095825,21.979999542236328,19.75,14.930000305175781,,10.6899995803833,54.0,37.0,267.2966613769531,,459000.0,807.5,74.4000015258789,21.25,197.1999969482422
2022-03-16,9.600000381469727,142.0,6.880000114440918,131.8000030517578,2649.60009765625,5.739999771118164,3.190000057220459,23.6200008392334,26.049999237060547,18.75,,10.8100004196167,55.79999923706055,41.58000183105469,280.07666015625,,495000.0,925.0,79.5,27.530000686645508,197.60000610351562
2022-03-17,10.079999923706055,153.0,6.639999866485596,137.60000610351562,2700.199951171875,5.840000152587891,3.5899999141693115,24.649999618530273,25.100000381469727,18.81999969482422,,10.920000076293945,61.79999923706055,42.130001068115234,290.5333251953125,,518400.0,1047.5,88.5,24.969999313354492,197.10000610351562
2022-03-18,10.800000190734863,180.0,6.519999980926514,141.60000610351562,2792.199951171875,5.940000057220459,3.7300000190734863,25.670000076293945,28.190000534057617,20.860000610351562,,11.180000305175781,66.5999984741211,45.599998474121094,301.7966613769531,,482400.0,1095.0,88.5,28.770000457763672,198.0
2022-03-21,12.399999618530273,227.5,6.900000095367432,138.8000030517578,2700.199951171875,5.949999809265137,3.680000066757202,25.389999389648438,26.329999923706055,20.260000228881836,,11.220000267028809,67.5,43.560001373291016,307.0533447265625,,532800.0,1065.0,94.19999694824219,27.31999969482422,197.1999969482422
2022-03-22,11.920000076293945,230.0,6.78000020980835,143.1999969482422,2750.800048828125,6.389999866485596,3.549999952316284,26.649999618530273,27.329999923706055,21.770000457763672,,11.329999923706055,64.80000305175781,46.93000030517578,331.32666015625,,522000.0,1102.5,103.80000305175781,29.010000228881836,198.8000030517578
2022-03-23,12.079999923706055,266.0,6.800000190734863,138.39999389648438,2658.800048828125,6.539999961853027,3.559999942779541,25.899999618530273,27.280000686645508,21.8700008392334,,11.520000457763672,66.0,45.869998931884766,333.03668212890625,,473400.0,1110.0,98.0999984741211,29.079999923706055,201.60000610351562
2022-03-24,11.359999656677246,261.0,7.0,142.60000610351562,2741.60009765625,7.179999828338623,3.0399999618530273,26.25,27.860000610351562,21.979999542236328,,11.5600004196167,66.0,48.65999984741211,337.97332763671875,,388800.0,1122.5,97.5,29.260000228881836,197.1999969482422
2022-03-25,10.960000038146973,232.0,6.579999923706055,139.0,2539.199951171875,6.920000076293945,2.940000057220459,25.15999984741211,26.399999618530273,19.90999984741211,,11.520000457763672,59.400001525878906,46.15999984741211,336.8800048828125,,376200.0,1082.5,96.0,27.049999237060547,197.60000610351562
2022-03-28,10.5600004196167,235.0,6.760000228881836,135.39999389648438,2562.199951171875,7.050000190734863,3.0299999713897705,25.3799991607666,26.479999542236328,21.209999084472656,,11.399999618530273,55.20000076293945,45.97999954223633,363.9466552734375,,365400.0,1107.5,92.4000015258789,27.1299991607666,197.60000610351562
2022-03-29,10.880000114440918,232.0,6.800000190734863,141.39999389648438,2769.199951171875,7.079999923706055,3.319999933242798,27.360000610351562,26.600000381469727,21.8799991607666,,11.5600004196167,59.099998474121094,53.880001068115234,366.5233459472656,,358200.0,1240.0,95.0999984741211,28.200000762939453,197.60000610351562
2022-03-30,10.640000343322754,237.0,6.71999979019165,140.39999389648438,2686.400146484375,6.989999771118164,3.490000009536743,26.5,27.1299991607666,22.170000076293945,,11.380000114440918,58.20000076293945,52.0099983215332,364.663330078125,,360000.0,1257.5,99.9000015258789,28.440000534057617,197.60000610351562
2022-03-31,10.239999771118164,219.0,6.460000038146973,132.1999969482422,2539.199951171875,6.849999904632568,3.200000047683716,25.399999618530273,25.809999465942383,21.049999237060547,,11.369999885559082,57.0,50.2400016784668,359.20001220703125,,343800.0,1250.0,89.69999694824219,27.59000015258789,198.39999389648438
2022-04-01,10.079999923706055,211.0,6.519999980926514,114.0,2497.800048828125,8.0,3.109999895095825,24.549999237060547,27.239999771118164,21.93000030517578,,11.460000038146973,57.599998474121094,46.439998626708984,361.5299987792969,,343800.0,1187.5,96.9000015258789,29.190000534057617,198.0
2022-04-04,10.720000267028809,214.0,6.400000095367432,127.19999694824219,2847.400146484375,9.050000190734863,3.140000104904175,25.209999084472656,28.65999984741211,23.850000381469727,,12.819999694824219,60.29999923706055,46.529998779296875,381.8166809082031,,349200.0,1335.0,92.0999984741211,31.399999618530273,198.0
2022-04-05,10.239999771118164,208.0,6.599999904632568,115.80000305175781,2668.0,8.930000305175781,2.990000009536743,23.729999542236328,27.799999237060547,22.469999313354492,,12.220000267028809,59.70000076293945,42.189998626708984,363.7533264160156,,324000.0,1260.0,90.0,29.40999984741211,198.1999969482422
2022-04-06,9.760000228881836,202.0,6.800000190734863,110.5999984741211,2562.199951171875,8.960000038146973,2.799999952316284,22.989999771118164,27.520000457763672,21.68000030517578,,11.739999771118164,59.70000076293945,40.099998474121094,348.586669921875,,315000.0,1110.0,84.5999984741211,28.950000762939453,198.1999969482422
2022-04-07,9.199999809265137,197.0,7.139999866485596,107.19999694824219,2479.400146484375,8.329999923706055,2.7899999618530273,22.31999969482422,26.389999389648438,20.360000610351562,,11.90999984741211,60.29999923706055,39.97999954223633,352.4200134277344,,289800.0,1065.0,81.30000305175781,28.149999618530273,198.39999389648438
2022-04-08,9.199999809265137,191.0,6.900000095367432,106.0,2415.0,8.40999984741211,2.7699999809265137,21.670000076293945,25.860000610351562,20.0,,12.210000038146973,58.79999923706055,38.79999923706055,341.8299865722656,,288000.0,987.5,78.5999984741211,27.190000534057617,198.39999389648438
2022-04-11,9.199999809265137,183.0,6.539999961853027,100.19999694824219,2382.800048828125,7.730000019073486,2.680000066757202,21.700000762939453,25.25,19.700000762939453,,12.069999694824219,59.400001525878906,39.5,325.30999755859375,,261000.0,972.5,81.0,26.600000381469727,198.3000030517578
2022-04-12,9.199999809265137,177.0,6.480000019073486,97.5999984741211,2332.199951171875,7.630000114440918,2.680000066757202,21.290000915527344,24.93000030517578,19.459999084472656,,11.90999984741211,60.0,38.150001525878906,328.98333740234375,,248400.0,937.5,82.80000305175781,25.780000686645508,198.3000030517578
2022-04-13,9.279999732971191,177.0,6.380000114440918,97.80000305175781,2373.60009765625,7.730000019073486,2.7300000190734863,22.049999237060547,26.030000686645508,20.420000076293945,,11.960000038146973,60.29999923706055,41.150001525878906,340.7900085449219,,264600.0,955.0,86.69999694824219,27.65999984741211,198.0
2022-04-14,8.960000038146973,174.0,5.0,90.0,2295.400146484375,7.5,2.7799999713897705,21.010000228881836,25.709999084472656,19.649999618530273,,11.890000343322754,59.099998474121094,40.59000015258789,328.3333435058594,,244800.0,892.5,90.30000305175781,26.93000030517578,198.60000610351562
2022-04-18,8.720000267028809,160.0,5.760000228881836,83.19999694824219,2240.199951171875,7.210000038146973,2.700000047683716,20.31999969482422,25.65999984741211,19.170000076293945,,11.850000381469727,61.20000076293945,38.22999954223633,334.7633361816406,,270000.0,855.0,86.0999984741211,26.459999084472656,198.60000610351562
2022-04-19,8.720000267028809,166.0,6.199999809265137,86.4000015258789,2318.400146484375,7.46999979019165,2.75,21.40999984741211,25.34000015258789,19.8700008392334,,12.079999923706055,60.900001525878906,39.150001525878906,342.7166748046875,,270000.0,867.5,89.0999984741211,27.360000610351562,198.60000610351562
2022-04-20,8.479999542236328,159.0,6.199999809265137,80.0,2249.400146484375,7.170000076293945,2.7200000286102295,20.8700008392334,23.489999771118164,18.149999618530273,,11.770000457763672,63.29999923706055,36.22999954223633,325.73333740234375,,264600.0,815.0,88.5,24.8700008392334,198.60000610351562
2022-04-21,8.15999984741211,159.0,6.0,77.4000015258789,2166.60009765625,6.670000076293945,2.690000057220459,19.549999237060547,22.469999313354492,17.149999618530273,,11.4399995803833,59.400001525878906,33.7599983215332,336.260009765625,,252000.0,810.0,85.80000305175781,23.84000015258789,198.60000610351562
2022-04-22,8.239999771118164,170.0,5.559999942779541,78.4000015258789,2277.0,6.590000152587891,2.619999885559082,19.110000610351562,22.329999923706055,17.18000030517578,,11.319999694824219,63.0,33.61000061035156,335.01666259765625,,253800.0,805.0,86.0999984741211,23.8700008392334,199.10000610351562
2022-04-25,8.479999542236328,188.0,5.199999809265137,78.5999984741211,2382.800048828125,6.619999885559082,2.6600000858306885,19.329999923706055,22.309999465942383,17.309999465942383,,11.130000114440918,63.29999923706055,33.900001525878906,332.67333984375,,261000.0,830.0,93.0,24.209999084472656,199.10000610351562
2022-04-26,8.079999923706055,160.0,5.639999866485596,68.0,2295.400146484375,6.090000152587891,2.569999933242798,17.639999389648438,21.149999618530273,16.360000610351562,,10.84000015258789,57.29999923706055,30.68000030517578,292.1400146484375,,257400.0,767.5,87.5999984741211,22.709999084472656,198.8000030517578
2022-04-27,8.15999984741211,143.0,5.619999885559082,64.4000015258789,2240.199951171875,6.010000228881836,2.549999952316284,18.06999969482422,22.18000030517578,16.760000228881836,,10.859999656677246,57.0,31.219999313354492,293.836669921875,,261000.0,755.0,87.30000305175781,23.719999313354492,198.60000610351562
2022-04-28,8.319999694824219,146.0,5.579999923706055,68.19999694824219,2309.199951171875,6.269999980926514,2.5799999237060547,18.889999389648438,22.1200008392334,16.93000030517578,,10.829999923706055,58.20000076293945,32.18000030517578,292.5033264160156,,264600.0,777.5,93.0,24.079999923706055,198.39999389648438
2022-04-29,8.319999694824219,141.0,5.980000019073486,67.19999694824219,2208.0,6.099999904632568,2.549999952316284,18.079999923706055,22.43000030517578,16.700000762939453,,10.6899995803833,55.5,30.239999771118164,290.2533264160156,,277200.0,752.5,90.30000305175781,24.610000610351562,198.39999389648438
2022-05-02,8.399999618530273,148.0,5.639999866485596,82.5999984741211,2231.0,5.980000019073486,2.630000114440918,19.059999465942383,23.329999923706055,17.5,,10.819999694824219,58.79999923706055,31.739999771118164,300.9800109863281,,284400.0,787.5,87.0,25.389999389648438,199.60000610351562
2022-05-03,8.5600004196167,168.0,5.699999809265137,81.19999694824219,2185.0,5.789999961853027,2.609999895095825,19.600000381469727,22.93000030517578,17.530000686645508,,10.75,58.5,31.989999771118164,303.0833435058594,,284400.0,797.5,85.19999694824219,25.6200008392334,199.60000610351562
2022-05-04,8.720000267028809,172.0,6.0,83.5999984741211,2258.60009765625,6.139999866485596,2.6700000762939453,20.260000228881836,23.59000015258789,18.1299991607666,,10.899999618530273,57.599998474121094,33.91999816894531,317.5400085449219,,284400.0,827.5,87.5999984741211,26.719999313354492,199.1999969482422
2022-05-05,8.079999923706055,172.0,6.0,80.19999694824219,2065.400146484375,5.989999771118164,2.5199999809265137,18.850000381469727,21.670000076293945,15.380000114440918,,10.720000267028809,55.5,30.709999084472656,291.09332275390625,,270000.0,760.0,81.9000015258789,23.110000610351562,199.1999969482422
2022-05-06,7.760000228881836,177.0,5.699999809265137,81.5999984741211,2056.199951171875,5.510000228881836,2.440000057220459,18.149999618530273,20.920000076293945,14.920000076293945,,10.720000267028809,54.0,28.790000915527344,288.54998779296875,,266400.0,707.5,78.9000015258789,22.280000686645508,198.8000030517578
2022-05-09,7.039999961853027,148.0,5.800000190734863,82.19999694824219,1750.300048828125,4.650000095367432,2.309999942779541,16.350000381469727,18.899999618530273,13.550000190734863,,10.289999961853027,48.599998474121094,22.780000686645508,262.3699951171875,,241200.0,635.0,75.30000305175781,20.040000915527344,198.8000030517578
2022-05-10,6.880000114440918,160.0,5.440000057220459,80.0,1660.5999755859375,4.429999828338623,2.450000047683716,15.949999809265137,19.670000076293945,13.4399995803833,,10.270000457763672,47.400001525878906,22.790000915527344,266.67999267578125,,217800.0,662.5,67.80000305175781,20.270000457763672,198.1999969482422
2022-05-11,6.239999771118164,147.0,5.199999809265137,76.4000015258789,1283.4000244140625,4.079999923706055,2.240000009536743,13.859999656677246,20.1299991607666,12.710000038146973,,10.149999618530273,38.54999923706055,20.600000381469727,244.6666717529297,,203400.0,580.0,69.5999984741211,19.81999969482422,198.1999969482422
2022-05-12,6.480000019073486,152.0,5.199999809265137,77.0,1380.0,4.289999961853027,2.2100000381469727,15.6899995803833,20.1200008392334,13.100000381469727,,10.270000457763672,42.29999923706055,24.299999237060547,242.6666717529297,,185400.0,637.5,70.19999694824219,20.5,198.0
2022-05-13,7.519999980926514,162.0,5.599999904632568,82.0,1508.800048828125,4.619999885559082,2.3299999237060547,18.010000228881836,21.81999969482422,14.3100004196167,,10.479999542236328,47.70000076293945,26.700000762939453,256.5299987792969,,225000.0,705.0,72.0,22.81999969482422,198.0
2022-05-16,7.440000057220459,177.0,5.400000095367432,77.0,1531.800048828125,3.9200000762939453,2.309999942779541,17.360000610351562,22.020000457763672,14.550000190734863,,10.3100004196167,53.70000076293945,24.860000610351562,241.4566650390625,,210600.0,687.5,73.19999694824219,22.639999389648438,197.8000030517578
2022-05-17,8.079999923706055,185.0,5.28000020980835,80.5999984741211,1651.4000244140625,4.010000228881836,2.4700000286102295,17.850000381469727,23.739999771118164,16.6299991607666,,10.300000190734863,56.099998474121094,27.489999771118164,253.8699951171875,,212400.0,742.5,80.69999694824219,23.950000762939453,197.8000030517578
2022-05-18,7.679999828338623,177.0,5.400000095367432,75.0,1554.800048828125,4.0,2.450000047683716,17.360000610351562,23.40999984741211,15.829999923706055,,10.210000038146973,56.099998474121094,27.290000915527344,236.60333251953125,,198000.0,712.5,78.9000015258789,23.040000915527344,198.0
2022-05-19,8.15999984741211,177.0,5.360000133514404,77.4000015258789,1674.4000244140625,4.0,2.5799999237060547,19.270000457763672,23.989999771118164,16.65999984741211,,10.220000267028809,52.79999923706055,29.610000610351562,236.47332763671875,,219600.0,735.0,78.30000305175781,23.610000610351562,197.1999969482422
2022-05-20,7.840000152587891,171.0,5.119999885559082,70.80000305175781,1554.800048828125,3.990000009536743,2.5,18.389999389648438,24.0,16.440000534057617,,10.130000114440918,49.20000076293945,28.920000076293945,221.3000030517578,,212400.0,695.0,77.69999694824219,23.270000457763672,197.1999969482422
2022-05-23,8.079999923706055,168.0,5.139999866485596,76.19999694824219,1490.4000244140625,4.0,2.5399999618530273,18.399999618530273,23.469999313354492,16.0,,10.130000114440918,52.5,27.989999771118164,224.96665954589844,,223200.0,690.0,79.5,21.979999542236328,197.8000030517578
2022-05-24,7.760000228881836,158.0,5.340000152587891,73.5999984741211,1426.0,3.9100000858306885,2.4700000286102295,17.100000381469727,21.760000228881836,14.630000114440918,,10.180000305175781,47.400001525878906,26.530000686645508,209.3866729736328,,214200.0,627.5,77.0999984741211,20.31999969482422,197.8000030517578
2022-05-25,8.0,163.0,5.28000020980835,75.4000015258789,1462.800048828125,4.010000228881836,2.4600000381469727,17.450000762939453,22.399999618530273,14.640000343322754,,10.239999771118164,48.0,27.25,219.60000610351562,,223200.0,640.0,76.5,20.520000457763672,196.8000030517578
